"ID";"Codigo";"Link";"Nombre";"Descripcion/Obervaciones";"Tipo";"ProcedenciaOC";"EsTratoDirecto";"EsCompraAgil";"CodigoTipo";"CodigoAbreviadoTipoOC";"DescripcionTipoOC";"codigoEstado";"Estado";"codigoEstadoProveedor";"EstadoProveedor";"FechaCreacion";"FechaEnvio";"FechaSolicitudCancelacion";"fechaUltimaModificacion";"FechaAceptacion";"FechaCancelacion";"tieneItems";"PromedioCalificacion";"CantidadEvaluacion";"MontoTotalOC";"TipoMonedaOC";"MontoTotalOC_PesosChilenos";"Impuestos";"TipoImpuesto";"Descuentos";"Cargos";"TotalNetoOC";"CodigoUnidadCompra";"RutUnidadCompra";"UnidadCompra";"CodigoOrganismoPublico";"OrganismoPublico";"sector";"ActividadComprador";"CiudadUnidadCompra";"RegionUnidadCompra";"PaisUnidadCompra";"CodigoSucursal";"RutSucursal";"Sucursal";"CodigoProveedor";"NombreProveedor";"ActividadProveedor";"ComunaProveedor";"RegionProveedor";"PaisProveedor";"Financiamiento";"PorcentajeIva";"Pais";"TipoDespacho";"FormaPago";"CodigoLicitacion";"Codigo_ConvenioMarco";"IDItem";"codigoCategoria";"Categoria";"codigoProductoONU";"NombreroductoGenerico";"RubroN1";"RubroN2";"RubroN3";"EspecificacionComprador";"EspecificacionProveedor";"cantidad";"UnidadMedida";"monedaItem";"precioNeto";"totalCargos";"totalDescuentos";"totalImpuestos";"totalLineaNeto";"Forma de Pago"
49987771;"418-769-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-769-SE24";"FRO - ARRI EQUIPO OTORRINO 30/36 - LIC";"SOLICITUD N°2473/2021
DENISSE LAGOS CARDENAS - POLICLINICO  OTORRINO
R9- 2209005002
CUOTA 30/36";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-09-30";NA;1;3,14285714285714;7;1233017,31;"CLP";1233017,31;196868,31;"IVA";0;0;1036149;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";24611;"85.218.000-5";"REICH DE COMERCIO EXTERIOR SpA";24912;"REICH DE COMERCIO EXTERIOR SPA";"VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENE";"Huechuraba";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134010235;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 30/36";"NASOFARINGOLARINGOSCOPIO.";1;"Unidad";"CLP";234824;0;0;0;234824;"30 dias contra la recepcion conforme de la factura"
49987771;"418-769-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-769-SE24";"FRO - ARRI EQUIPO OTORRINO 30/36 - LIC";"SOLICITUD N°2473/2021
DENISSE LAGOS CARDENAS - POLICLINICO  OTORRINO
R9- 2209005002
CUOTA 30/36";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-09-30";NA;1;3,14285714285714;7;1233017,31;"CLP";1233017,31;196868,31;"IVA";0;0;1036149;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";24611;"85.218.000-5";"REICH DE COMERCIO EXTERIOR SpA";24912;"REICH DE COMERCIO EXTERIOR SPA";"VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENE";"Huechuraba";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134010234;80161600;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de apoyo a la administración de empresas / Vigilancia y seguridad de instalaciones empresariales";80161602;"Servicios de inventariado o recepción de materiale";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de apoyo a la administración de empresas";"Vigilancia y seguridad de instalaciones empresariales";"CUOTA 30/36";"EQUIPO  PARA  VISUALIZAR  NASOFIBROSCOPIA ";1;"Unidad";"CLP";801325;0;0;0;801325;"30 dias contra la recepcion conforme de la factura"
49988592;"418-775-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-775-SE24";"FRO - ARR VIDEONISTAGMOGRAFO 27/36";"SOLICITUD  N°2473/2021
UNIDAD OTORRINO   HPA.-
R 9- 2209005002
27/36";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-16";"2024-03-05";"2024-03-05";"2024-09-23";NA;1;4,04;10;434323,82;"CLP";434323,82;69345,82;"IVA";0;0;364978;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";32558;"77.707.390-7";"AUDITRON CHILE S.A.";32340;"AUDITRON CHILE S A";"VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134012407;41116200;"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos";41116203;"Accesorios de monitores o medidores";"Equipamiento para laboratorios";"Instrumentos de medida y experimentación";"Suministros y equipos para tratamiento de enfermos";"VIDEONISTAGMOGRAFO 
27/36";"VIDEONISTAGMOGRAFO 
27/36";1;"Unidad";"CLP";364978;0;0;0;364978;"30 dias contra la recepcion conforme de la factura"
49988683;"418-776-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-776-SE24";"FRO - ARR VIDEONISTAGMOGRAFO 28/36";"SOLICITUD  N°2473/2021
UNIDAD OTORRINO   HPA.-
R 9- 2209005002
28/36";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-09-30";NA;1;4,04;10;434323,82;"CLP";434323,82;69345,82;"IVA";0;0;364978;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";32558;"77.707.390-7";"AUDITRON CHILE S.A.";32340;"AUDITRON CHILE S A";"VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134012600;41116200;"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos";41116203;"Accesorios de monitores o medidores";"Equipamiento para laboratorios";"Instrumentos de medida y experimentación";"Suministros y equipos para tratamiento de enfermos";"VIDEONISTAGMOGRAFO 
28/36";"VIDEONISTAGMOGRAFO 
28/36";1;"Unidad";"CLP";364978;0;0;0;364978;"30 dias contra la recepcion conforme de la factura"
49989618;"418-779-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=418-779-SE24";"FRO - ARR VIDEONISTAGMOGRAFO 29/36";"SOLICITUD  N°2473/2021
UNIDAD OTORRINO   HPA.-
R 9- 2209005002
29/36";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-03-05";"2024-09-30";"2024-03-05";"2024-03-05";"2024-10-01";NA;1;4,04;10;434323,82;"CLP";434323,82;69345,82;"IVA";0;0;364978;1415;"61.602.279-2";"H Puerto Aysén";7335;"SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN";"Salud";"";"Aysén";"Región Aysén del General Carlos Ibáñez del Campo";"CL";32558;"77.707.390-7";"AUDITRON CHILE S.A.";32340;"AUDITRON CHILE S A";"VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ";"Providencia";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"418-2-LP22";NA;134015657;41116200;"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Suministros y equipos para tratamiento de enfermos";41116203;"Accesorios de monitores o medidores";"Equipamiento para laboratorios";"Instrumentos de medida y experimentación";"Suministros y equipos para tratamiento de enfermos";"VIDEONISTAGMOGRAFO 
29/36";"VIDEONISTAGMOGRAFO 
29/36";1;"Unidad";"CLP";364978;0;0;0;364978;"30 dias contra la recepcion conforme de la factura"
49991390;"2629-45-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2629-45-SE24";"INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES";"COMPRA DE INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES DE LA COMUNA DE PUTAENDO, SUBVENCION JUNJI ANEXO 1 ITEM 10 ""DEPORTES Y RECREACION""";"SE";"Adquisiciones inferiores a 10 UTM que privilegien materias de alto impacto social";"Si";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2024-03-06";"2024-09-27";"2024-09-26";"2024-09-27";"2024-10-08";NA;1;0;0;550766,6409;"CLP";550766,6409;87937,5309;"IVA";0;0;462829,11;3618;"69.050.700-5";"DEPARTAMENTO DE EDUCACION ";98280;"I MUNICIPALIDAD DE PUTAENDO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.";"Putaendo";"Región de Valparaíso ";"CL";947749;"76.618.637-8";"PATRICIA VERONICA";1540743;"PATRICIA VERONICA";"PANADERÍA Y PASTELERIA";"Putaendo";"Región de Valparaíso ";"";"FONDOS JUNJI";19;"CL";12;2;"";NA;134026857;50161800;"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería";50161814;"Dulces con azúcar o sustitutos";"Alimentos, bebidas y tabaco";"Chocolates, azúcares, edulcorantes y productos de confitería";"Productos de confitería";"MARSHMALLOW GRANDE PARA JARDIN INFANTIL Y SALA CUNA HUIPU-PEIKIÑN";"MARSHMALLOW GRANDE PARA JARDIN INFANTIL Y SALA CUNA HUIPU-PEIKIÑN";10;"Bolsa";"CLP";2101;0;0;0;21010;"30 dias contra la recepcion conforme de la factura"
49991390;"2629-45-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2629-45-SE24";"INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES";"COMPRA DE INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES DE LA COMUNA DE PUTAENDO, SUBVENCION JUNJI ANEXO 1 ITEM 10 ""DEPORTES Y RECREACION""";"SE";"Adquisiciones inferiores a 10 UTM que privilegien materias de alto impacto social";"Si";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2024-03-06";"2024-09-27";"2024-09-26";"2024-09-27";"2024-10-08";NA;1;0;0;550766,6409;"CLP";550766,6409;87937,5309;"IVA";0;0;462829,11;3618;"69.050.700-5";"DEPARTAMENTO DE EDUCACION ";98280;"I MUNICIPALIDAD DE PUTAENDO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.";"Putaendo";"Región de Valparaíso ";"CL";947749;"76.618.637-8";"PATRICIA VERONICA";1540743;"PATRICIA VERONICA";"PANADERÍA Y PASTELERIA";"Putaendo";"Región de Valparaíso ";"";"FONDOS JUNJI";19;"CL";12;2;"";NA;134026855;52121600;"Muebles, accesorios, electrodomésticos y productos electrónicos / Ropa de cama, mantelerías, paños de cocina y toallas / Mantelerías de cocina, de mesa y accesorios";52121604;"Mantel de mesa";"Muebles, accesorios, electrodomésticos y productos electrónicos";"Ropa de cama, mantelerías, paños de cocina y toallas";"Mantelerías de cocina, de mesa y accesorios";"MANTELES PLASTICOS PARA JARDIN INFANTIL Y SALA CUNA HUIPU-PEIKIÑN";"MANTELES PLASTICOS PARA JARDIN INFANTIL Y SALA CUNA HUIPU-PEIKIÑN";10;"Unidad";"CLP";1765;0;0;0;17650;"30 dias contra la recepcion conforme de la factura"
49991390;"2629-45-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2629-45-SE24";"INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES";"COMPRA DE INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES DE LA COMUNA DE PUTAENDO, SUBVENCION JUNJI ANEXO 1 ITEM 10 ""DEPORTES Y RECREACION""";"SE";"Adquisiciones inferiores a 10 UTM que privilegien materias de alto impacto social";"Si";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2024-03-06";"2024-09-27";"2024-09-26";"2024-09-27";"2024-10-08";NA;1;0;0;550766,6409;"CLP";550766,6409;87937,5309;"IVA";0;0;462829,11;3618;"69.050.700-5";"DEPARTAMENTO DE EDUCACION ";98280;"I MUNICIPALIDAD DE PUTAENDO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.";"Putaendo";"Región de Valparaíso ";"CL";947749;"76.618.637-8";"PATRICIA VERONICA";1540743;"PATRICIA VERONICA";"PANADERÍA Y PASTELERIA";"Putaendo";"Región de Valparaíso ";"";"FONDOS JUNJI";19;"CL";12;2;"";NA;134026854;52151500;"Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Utensilios de cocina domésticos desechables";52151504;"Tazas o vasos desechables domésticos";"Muebles, accesorios, electrodomésticos y productos electrónicos";"Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico";"Utensilios de cocina domésticos desechables";"VASOS PLASTICOS PARA JARDIN INFANTIL Y SALA CUNA HIUPU-PEIKIÑN";"VASOS PLASTICOS PARA JARDIN INFANTIL Y SALA CUNA HIUPU-PEIKIÑN";100;"Unidad";"CLP";109;0;0;0;10900;"30 dias contra la recepcion conforme de la factura"
49991390;"2629-45-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2629-45-SE24";"INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES";"COMPRA DE INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES DE LA COMUNA DE PUTAENDO, SUBVENCION JUNJI ANEXO 1 ITEM 10 ""DEPORTES Y RECREACION""";"SE";"Adquisiciones inferiores a 10 UTM que privilegien materias de alto impacto social";"Si";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2024-03-06";"2024-09-27";"2024-09-26";"2024-09-27";"2024-10-08";NA;1;0;0;550766,6409;"CLP";550766,6409;87937,5309;"IVA";0;0;462829,11;3618;"69.050.700-5";"DEPARTAMENTO DE EDUCACION ";98280;"I MUNICIPALIDAD DE PUTAENDO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.";"Putaendo";"Región de Valparaíso ";"CL";947749;"76.618.637-8";"PATRICIA VERONICA";1540743;"PATRICIA VERONICA";"PANADERÍA Y PASTELERIA";"Putaendo";"Región de Valparaíso ";"";"FONDOS JUNJI";19;"CL";12;2;"";NA;134026853;50112000;"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas";50112001;"Carnes frescas procesadas y preparadas";"Alimentos, bebidas y tabaco";"Productos de carne y aves de corral";"Carnes procesadas y preparadas";"LAMINAS DE JAMON PARA JARDIN INFANTIL Y SALA CUNA HUIPU-PEIKIÑN";"LAMINAS DE JAMON PARA JARDIN INFANTIL Y SALA CUNA HUIPU-PEIKIÑN";70;"Unidad";"CLP";294;0;0;0;20580;"30 dias contra la recepcion conforme de la factura"
49991390;"2629-45-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2629-45-SE24";"INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES";"COMPRA DE INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES DE LA COMUNA DE PUTAENDO, SUBVENCION JUNJI ANEXO 1 ITEM 10 ""DEPORTES Y RECREACION""";"SE";"Adquisiciones inferiores a 10 UTM que privilegien materias de alto impacto social";"Si";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2024-03-06";"2024-09-27";"2024-09-26";"2024-09-27";"2024-10-08";NA;1;0;0;550766,6409;"CLP";550766,6409;87937,5309;"IVA";0;0;462829,11;3618;"69.050.700-5";"DEPARTAMENTO DE EDUCACION ";98280;"I MUNICIPALIDAD DE PUTAENDO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.";"Putaendo";"Región de Valparaíso ";"CL";947749;"76.618.637-8";"PATRICIA VERONICA";1540743;"PATRICIA VERONICA";"PANADERÍA Y PASTELERIA";"Putaendo";"Región de Valparaíso ";"";"FONDOS JUNJI";19;"CL";12;2;"";NA;134026852;50112000;"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas";50112003;"Carnes estables sin refrigerar procesadas y prepar";"Alimentos, bebidas y tabaco";"Productos de carne y aves de corral";"Carnes procesadas y preparadas";"LAMINAS DE SALAME PARA JARDIN INFANTIL Y SALA CUNA HUIPU-PEIKIÑN";"LAMINAS DE SALAME PARA JARDIN INFANTIL Y SALA CUNA HUIPU-PEIKIÑN";70;"Unidad";"CLP";84;0;0;0;5880;"30 dias contra la recepcion conforme de la factura"
49991390;"2629-45-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2629-45-SE24";"INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES";"COMPRA DE INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES DE LA COMUNA DE PUTAENDO, SUBVENCION JUNJI ANEXO 1 ITEM 10 ""DEPORTES Y RECREACION""";"SE";"Adquisiciones inferiores a 10 UTM que privilegien materias de alto impacto social";"Si";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2024-03-06";"2024-09-27";"2024-09-26";"2024-09-27";"2024-10-08";NA;1;0;0;550766,6409;"CLP";550766,6409;87937,5309;"IVA";0;0;462829,11;3618;"69.050.700-5";"DEPARTAMENTO DE EDUCACION ";98280;"I MUNICIPALIDAD DE PUTAENDO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.";"Putaendo";"Región de Valparaíso ";"CL";947749;"76.618.637-8";"PATRICIA VERONICA";1540743;"PATRICIA VERONICA";"PANADERÍA Y PASTELERIA";"Putaendo";"Región de Valparaíso ";"";"FONDOS JUNJI";19;"CL";12;2;"";NA;134026851;50131800;"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos";50131801;"Queso natural";"Alimentos, bebidas y tabaco";"Productos lácteos y huevos";"Quesos";"LAMINAS DE QUESO PARA JARDIN INFANTIL Y SALA CUNA HUIPU-PEIKIÑN";"LAMINAS DE QUESO PARA JARDIN INFANTIL Y SALA CUNA HUIPU-PEIKIÑN";70;"Unidad";"CLP";252;0;0;0;17640;"30 dias contra la recepcion conforme de la factura"
49991390;"2629-45-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2629-45-SE24";"INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES";"COMPRA DE INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES DE LA COMUNA DE PUTAENDO, SUBVENCION JUNJI ANEXO 1 ITEM 10 ""DEPORTES Y RECREACION""";"SE";"Adquisiciones inferiores a 10 UTM que privilegien materias de alto impacto social";"Si";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2024-03-06";"2024-09-27";"2024-09-26";"2024-09-27";"2024-10-08";NA;1;0;0;550766,6409;"CLP";550766,6409;87937,5309;"IVA";0;0;462829,11;3618;"69.050.700-5";"DEPARTAMENTO DE EDUCACION ";98280;"I MUNICIPALIDAD DE PUTAENDO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.";"Putaendo";"Región de Valparaíso ";"CL";947749;"76.618.637-8";"PATRICIA VERONICA";1540743;"PATRICIA VERONICA";"PANADERÍA Y PASTELERIA";"Putaendo";"Región de Valparaíso ";"";"FONDOS JUNJI";19;"CL";12;2;"";NA;134027598;50181900;"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces";50181905;"Galletas dulces o pastelitos";"Alimentos, bebidas y tabaco";"Productos de panadería";"Pan, galletas y pastelitos dulces";"QUEQUE INDIVIDUAL PARA JARDIN INFANTIL MILLAHUE";"QUEQUE INDIVIDUAL PARA JARDIN INFANTIL MILLAHUE";27;"Unidad";"CLP";756;0;0;0;20412;"30 dias contra la recepcion conforme de la factura"
49991390;"2629-45-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2629-45-SE24";"INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES";"COMPRA DE INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES DE LA COMUNA DE PUTAENDO, SUBVENCION JUNJI ANEXO 1 ITEM 10 ""DEPORTES Y RECREACION""";"SE";"Adquisiciones inferiores a 10 UTM que privilegien materias de alto impacto social";"Si";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2024-03-06";"2024-09-27";"2024-09-26";"2024-09-27";"2024-10-08";NA;1;0;0;550766,6409;"CLP";550766,6409;87937,5309;"IVA";0;0;462829,11;3618;"69.050.700-5";"DEPARTAMENTO DE EDUCACION ";98280;"I MUNICIPALIDAD DE PUTAENDO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.";"Putaendo";"Región de Valparaíso ";"CL";947749;"76.618.637-8";"PATRICIA VERONICA";1540743;"PATRICIA VERONICA";"PANADERÍA Y PASTELERIA";"Putaendo";"Región de Valparaíso ";"";"FONDOS JUNJI";19;"CL";12;2;"";NA;134027597;50181900;"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces";50181905;"Galletas dulces o pastelitos";"Alimentos, bebidas y tabaco";"Productos de panadería";"Pan, galletas y pastelitos dulces";"DULCES DE COCTEL PARA JARDIN INFANTIL MILLAHUE";"DULCES DE COCTEL PARA JARDIN INFANTIL MILLAHUE";27;"Unidad";"CLP";420;0;0;0;11340;"30 dias contra la recepcion conforme de la factura"
49991390;"2629-45-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2629-45-SE24";"INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES";"COMPRA DE INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES DE LA COMUNA DE PUTAENDO, SUBVENCION JUNJI ANEXO 1 ITEM 10 ""DEPORTES Y RECREACION""";"SE";"Adquisiciones inferiores a 10 UTM que privilegien materias de alto impacto social";"Si";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2024-03-06";"2024-09-27";"2024-09-26";"2024-09-27";"2024-10-08";NA;1;0;0;550766,6409;"CLP";550766,6409;87937,5309;"IVA";0;0;462829,11;3618;"69.050.700-5";"DEPARTAMENTO DE EDUCACION ";98280;"I MUNICIPALIDAD DE PUTAENDO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.";"Putaendo";"Región de Valparaíso ";"CL";947749;"76.618.637-8";"PATRICIA VERONICA";1540743;"PATRICIA VERONICA";"PANADERÍA Y PASTELERIA";"Putaendo";"Región de Valparaíso ";"";"FONDOS JUNJI";19;"CL";12;2;"";NA;134027596;50192800;"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Empanadas, tartas y pies";50192801;"Empanadas, tartas y pies frescos";"Alimentos, bebidas y tabaco";"Alimentos preparados y conservados";"Empanadas, tartas y pies";"EMPANADA CHAPARRITA PARA JARDIN INFANTIL MILLAHUE";"EMPANADA CHAPARRITA PARA JARDIN INFANTIL MILLAHUE";27;"Unidad";"CLP";1681;0;0;0;45387;"30 dias contra la recepcion conforme de la factura"
49991390;"2629-45-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2629-45-SE24";"INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES";"COMPRA DE INSUMOS DE ALIMENTACION PARA JARDINES INFANTILES DE LA COMUNA DE PUTAENDO, SUBVENCION JUNJI ANEXO 1 ITEM 10 ""DEPORTES Y RECREACION""";"SE";"Adquisiciones inferiores a 10 UTM que privilegien materias de alto impacto social";"Si";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2024-03-06";"2024-09-27";"2024-09-26";"2024-09-27";"2024-10-08";NA;1;0;0;550766,6409;"CLP";550766,6409;87937,5309;"IVA";0;0;462829,11;3618;"69.050.700-5";"DEPARTAMENTO DE EDUCACION ";98280;"I MUNICIPALIDAD DE PUTAENDO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.";"Putaendo";"Región de Valparaíso ";"CL";947749;"76.618.637-8";"PATRICIA VERONICA";1540743;"PATRICIA VERONICA";"PANADERÍA Y PASTELERIA";"Putaendo";"Región de Valparaíso ";"";"FONDOS JUNJI";19;"CL";12;2;"";NA;134027595;50192800;"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Empanadas, tartas y pies";50192801;"Empanadas, tartas y pies frescos";"Alimentos, bebidas y tabaco";"Alimentos preparados y conservados";"Empanadas, tartas y pies";"EMPANADAS DE QUESO PARA JARDIN INFANTIL MILLAHUE";"EMPANADAS DE QUESO PARA JARDIN INFANTIL MILLAHUE";27;"Unidad";"CLP";1513;0;0;0;40851;"30 dias contra la recepcion conforme de la factura"
